BEGIN
COLUMNWIDTH = [  15,  15,  15,  15]
COLUMNOFFSET = [   0,   2,   2,   2]
CHANNELNAME = ['Point19','Point20','Point21','Point22']
LENGTH = [   2497578,   2497578,   2497578,   2497578]
UNIT = ['uE','uE','uE','uE']
MINIMUM = [-2.4427910e+002,-6.7495294e+000,-3.5334629e+001,-1.6317976e+002]
MAXIMUM = [+4.2762157e+001,+2.6125334e+001,+7.1237946e+001,+4.0791588e+001]
START = [+2.6661739e-002,+2.6661739e-002,+2.6661739e-002,+2.6661739e-002]
DELTA = [+9.7656250e-004,+9.7656250e-004,+9.7656250e-004,+9.7656250e-004]
# descriptive data
Application = 'TecWare'
Application component = 'ConForm'
File close time = '1543910750'
File create time = '1543910749'
Version number = '9'
Channel name = ['Point19','Point20','Point21','Point22']
Channel number = ['2','4','6','8']
Channel unit = ['uE','uE','uE','uE']
Is monotonic = ['false','false','false','false']
Number of values = ['2497578','2497578','2497578','2497578']
Point id = ['Point19','Point20','Point21','Point22']
Primary id = ['Point19','Point20','Point21','Point22']
Value maximum = ['+4.2762156e-005','+2.6125334e-005','+7.1237948e-005','+4.0791587e-005']
Value minimum = ['-2.4427910e-004','-6.7495293e-006','-3.5334630e-005','-1.6317976e-004']
END
-2.9667227e+001  +3.7149267e+000  +4.5208267e+001  -9.9376154e+000  
-2.9577719e+001  +3.7775881e+000  +4.5136620e+001  -1.0147628e+001  
-2.9658276e+001  +3.7417815e+000  +4.5096321e+001  -1.0107412e+001  
-2.9456884e+001  +3.7194026e+000  +4.5105274e+001  -1.0228058e+001  
-2.9846241e+001  +3.7014992e+000  +4.5150055e+001  -1.0080603e+001  
-2.9716455e+001  +3.7417815e+000  +4.4988853e+001  -9.9554892e+000  
-2.9873095e+001  +3.9029109e+000  +4.5038109e+001  -9.8616533e+000  
-2.9546392e+001  +3.7775881e+000  +4.5082886e+001  -9.7365398e+000  
-2.9644850e+001  +3.8268223e+000  +4.4984375e+001  -9.9063368e+000  
-2.9716455e+001  +3.8715804e+000  +4.5033630e+001  -9.9197416e+000  
-2.9609047e+001  +3.7507331e+000  +4.5096321e+001  -9.9108057e+000  
-2.9653801e+001  +3.9969032e+000  +4.5118710e+001  -9.9063368e+000  
-2.9671701e+001  +3.9118626e+000  +4.5141098e+001  -1.0268273e+001  
-2.9756735e+001  +3.7641606e+000  +4.5078407e+001  -9.8929319e+000  
-2.9711981e+001  +3.8133945e+000  +4.5006763e+001  -9.8661222e+000  
-2.9626949e+001  +3.8626285e+000  +4.4953030e+001  -1.0040387e+001  
-2.9720932e+001  +3.7149267e+000  +4.5011242e+001  -9.9376154e+000  
-2.9617998e+001  +3.7507331e+000  +4.5015720e+001  -1.0031451e+001  
-2.9734358e+001  +3.8223462e+000  +4.5056019e+001  -1.0094007e+001  
-2.9841766e+001  +3.7283542e+000  +4.5239613e+001  -9.9688940e+000  
-2.9805964e+001  +3.8760560e+000  +4.5114231e+001  -9.7097292e+000  
-2.9568769e+001  +3.5672247e+000  +4.4944073e+001  -1.0022514e+001  
-2.9707506e+001  +3.7194026e+000  +4.4975418e+001  -1.0178906e+001  
-2.9703030e+001  +3.6433136e+000  +4.4881386e+001  -1.0183374e+001  
-2.9743309e+001  +3.6298862e+000  +4.5029152e+001  -1.0049324e+001  
-2.9846241e+001  +3.7328300e+000  +4.5056019e+001  -1.0040387e+001  
-2.9532967e+001  +3.7910156e+000  +4.5262001e+001  -1.0147628e+001  
-2.9707506e+001  +3.8850076e+000  +4.5208267e+001  -1.0161033e+001  
-2.9729881e+001  +3.7462573e+000  +4.5172443e+001  -1.0165502e+001  
-2.9653801e+001  +3.7417815e+000  +4.5190353e+001  -1.0201248e+001  
-2.9756735e+001  +3.7552090e+000  +4.4912727e+001  -1.0009109e+001  
-2.9653801e+001  +3.8715804e+000  +4.5159012e+001  -1.0116349e+001  
-2.9515064e+001  +3.8850076e+000  +4.5311256e+001  -1.0107412e+001  
-2.9877569e+001  +3.5761764e+000  +4.5096321e+001  -1.0138691e+001  
-2.9622473e+001  +3.7373059e+000  +4.5167965e+001  -1.0277210e+001  
-2.9935749e+001  +3.7775881e+000  +4.5136620e+001  -1.0129755e+001  
-2.9765684e+001  +3.8492012e+000  +4.5181400e+001  -1.0053793e+001  
-2.9841766e+001  +3.7283542e+000  +4.5015720e+001  -1.0156565e+001  
-2.9644850e+001  +3.9029109e+000  +4.5020199e+001  -1.0245932e+001  
-2.9761209e+001  +3.7910156e+000  +4.5042587e+001  -1.0134223e+001  
-2.9716455e+001  +3.8447256e+000  +4.4997807e+001  -1.0116349e+001  
-2.9541916e+001  +3.8268223e+000  +4.5042587e+001  -1.0129755e+001  
-2.9604572e+001  +3.7417815e+000  +4.4926163e+001  -1.0362109e+001  
-2.9680653e+001  +3.7820640e+000  +4.4988853e+001  -1.0147628e+001  
-2.9685129e+001  +3.9163382e+000  +4.4881386e+001  -1.0058261e+001  
-2.9595621e+001  +3.8626285e+000  +4.5064976e+001  -1.0214653e+001  
-2.9644850e+001  +3.8133945e+000  +4.5082886e+001  -1.0120818e+001  
-2.9577719e+001  +3.9700480e+000  +4.5020199e+001  -9.8705902e+000  
-2.9667227e+001  +3.9834759e+000  +4.5244087e+001  -9.9599571e+000  
-2.9711981e+001  +3.8850076e+000  +4.5024673e+001  -1.0201248e+001  
-2.9725407e+001  +4.0103307e+000  +4.4948551e+001  -1.0232527e+001  
-2.9837292e+001  +3.8939593e+000  +4.5136620e+001  -1.0326362e+001  
-2.9711981e+001  +4.0685163e+000  +4.5105274e+001  -9.9197416e+000  
-2.9711981e+001  +3.9387174e+000  +4.5109753e+001  -9.9510202e+000  
-2.9779112e+001  +3.7910156e+000  +4.5029152e+001  -9.9063368e+000  
-2.9658276e+001  +3.7731123e+000  +4.4917206e+001  -1.0232527e+001  
-2.9689604e+001  +3.9073865e+000  +4.5038109e+001  -1.0094007e+001  
-2.9635899e+001  +3.8626285e+000  +4.5073933e+001  -1.0107412e+001  
-2.9577719e+001  +3.8133945e+000  +4.4935120e+001  -1.0348703e+001  
-2.9770161e+001  +3.7373059e+000  +4.4908253e+001  -1.0183374e+001  
-2.9671701e+001  +3.9610963e+000  +4.5123188e+001  -1.0161033e+001  
-2.9622473e+001  +3.9431934e+000  +4.5118710e+001  -1.0116349e+001  
-2.9877569e+001  +3.6656928e+000  +4.4908253e+001  -1.0228058e+001  
-2.9658276e+001  +3.7507331e+000  +4.4957508e+001  -1.0187843e+001  
-2.9685129e+001  +3.8223462e+000  +4.4979897e+001  -1.0272742e+001  
-2.9644850e+001  +3.9476690e+000  +4.4961987e+001  -1.0214653e+001  
-2.9738832e+001  +3.6925476e+000  +4.5051540e+001  -1.0236995e+001  
-2.9667227e+001  +3.7552090e+000  +4.5091843e+001  -1.0228058e+001  
-2.9582195e+001  +3.9073865e+000  +4.5109753e+001  -9.9822989e+000  
-2.9626949e+001  +3.9073865e+000  +4.5091843e+001  -1.0161033e+001  
-2.9743309e+001  +3.8894837e+000  +4.5217220e+001  -1.0102944e+001  
-2.9649326e+001  +3.7865398e+000  +4.5105274e+001  -9.9822989e+000  
-2.9743309e+001  +3.8312979e+000  +4.4997807e+001  -1.0067198e+001  
-2.9680653e+001  +3.8044431e+000  +4.5150055e+001  -9.9018688e+000  
-2.9631424e+001  +3.9118626e+000  +4.4966461e+001  -1.0058261e+001  
-2.9711981e+001  +3.7775881e+000  +4.5199310e+001  -9.9778309e+000  
-2.9788061e+001  +3.7104509e+000  +4.5145576e+001  -1.0169970e+001  
-2.9783587e+001  +3.8133945e+000  +4.4966461e+001  -1.0134223e+001  
-2.9859669e+001  +3.6075072e+000  +4.4845562e+001  -1.0259336e+001  
-2.9944700e+001  +3.6522653e+000  +4.4881386e+001  -1.0232527e+001  
-2.9805964e+001  +3.8223462e+000  +4.5100800e+001  -1.0353172e+001  
-2.9805964e+001  +3.7283542e+000  +4.5020199e+001  -1.0035919e+001  
-2.9868618e+001  +3.7194026e+000  +4.5118710e+001  -1.0254869e+001  
-2.9725407e+001  +3.6791201e+000  +4.4926163e+001  -1.0455944e+001  
-3.0047634e+001  +3.7507331e+000  +4.5033630e+001  -1.0183374e+001  
-2.9846241e+001  +3.6925476e+000  +4.4921684e+001  -1.0201248e+001  
-2.9814915e+001  +3.7059751e+000  +4.5311256e+001  -1.0098476e+001  
-2.9738832e+001  +3.7417815e+000  +4.5073933e+001  -1.0165502e+001  
-2.9756735e+001  +3.9521446e+000  +4.5096321e+001  -9.8750582e+000  
-2.9837292e+001  +3.8939593e+000  +4.5257523e+001  -1.0035919e+001  
-2.9810438e+001  +3.8044431e+000  +4.5262001e+001  -9.9331474e+000  
-2.9640375e+001  +3.7865398e+000  +4.5011242e+001  -9.9018688e+000  
-2.9671701e+001  +3.8402495e+000  +4.5051540e+001  -1.0120818e+001  
-2.9689604e+001  +3.7686365e+000  +4.5208267e+001  -1.0013577e+001  
-2.9635899e+001  +3.7373059e+000  +4.5073933e+001  -1.0116349e+001  
-2.9823864e+001  +3.9118626e+000  +4.5069454e+001  -1.0026982e+001  
-2.9465836e+001  +3.9521446e+000  +4.5154533e+001  -1.0094007e+001  
-2.9832815e+001  +3.6656928e+000  +4.4975418e+001  -1.0076135e+001  
-2.9801489e+001  +3.9655724e+000  +4.4944073e+001  -1.0026982e+001  
-2.9519539e+001  +3.7910156e+000  +4.4975418e+001  -1.0067198e+001  
-2.9738832e+001  +3.9252901e+000  +4.5123188e+001  -1.0178906e+001  
-2.9855192e+001  +3.7059751e+000  +4.5060497e+001  -1.0205716e+001  
-2.9653801e+001  +3.7954915e+000  +4.5029152e+001  -9.9331474e+000  
-2.9640375e+001  +4.0282340e+000  +4.4957508e+001  -1.0022514e+001  
-2.9528490e+001  +3.8044431e+000  +4.5015720e+001  -1.0089540e+001  
-2.9886520e+001  +3.8671045e+000  +4.5051540e+001  -9.9733620e+000  
-2.9783587e+001  +3.7641606e+000  +4.5064976e+001  -9.8527164e+000  
-2.9810438e+001  +3.7865398e+000  +4.5132141e+001  -9.9018688e+000  
-2.9698555e+001  +3.8133945e+000  +4.5082886e+001  -9.9376154e+000  
-2.9779112e+001  +3.9969032e+000  +4.5042587e+001  -9.9197416e+000  
-2.9747784e+001  +3.8894837e+000  +4.5015720e+001  -9.8973999e+000  
-2.9694078e+001  +3.9163382e+000  +4.4836605e+001  -9.9510202e+000  
-2.9779112e+001  +3.8357739e+000  +4.5150055e+001  -1.0165502e+001  
-2.9774635e+001  +3.8850076e+000  +4.5226177e+001  -9.9510202e+000  
-2.9774635e+001  +3.8984349e+000  +4.5100800e+001  -9.9286785e+000  
-2.9993929e+001  +3.6522653e+000  +4.5167965e+001  -9.9599571e+000  
-2.9832815e+001  +3.7596848e+000  +4.5172443e+001  -1.0040387e+001  
-2.9895472e+001  +3.6791201e+000  +4.5235134e+001  -1.0183374e+001  
-2.9962601e+001  +3.8850076e+000  +4.4926163e+001  -1.0295084e+001  
-2.9850718e+001  +3.8268223e+000  +4.4894817e+001  -1.0362109e+001  
-3.0096863e+001  +3.6835959e+000  +4.5033630e+001  -1.0259336e+001  
-2.9832815e+001  +3.6925476e+000  +4.5105274e+001  -1.0330831e+001  
-2.9967077e+001  +3.8089187e+000  +4.5029152e+001  -1.0040387e+001  
-3.0029732e+001  +3.8581529e+000  +4.5024673e+001  -1.0138691e+001  
-2.9926798e+001  +3.6433136e+000  +4.4903774e+001  -1.0362109e+001  
-2.9841766e+001  +3.8089187e+000  +4.4890339e+001  -1.0219122e+001  
-2.9904421e+001  +3.8402495e+000  +4.4966461e+001  -1.0138691e+001  
-2.9823864e+001  +3.7507331e+000  +4.5091843e+001  -1.0116349e+001  
-2.9886520e+001  +3.7059751e+000  +4.4997807e+001  -9.9376154e+000  
-2.9756735e+001  +3.7552090e+000  +4.5293346e+001  -9.7141981e+000  
-2.9716455e+001  +3.9163382e+000  +4.5217220e+001  -9.9063368e+000  
-3.0016306e+001  +3.8133945e+000  +4.5190353e+001  -1.0098476e+001  
-2.9823864e+001  +3.7596848e+000  +4.5212746e+001  -1.0080603e+001  
-2.9846241e+001  +3.7014992e+000  +4.5047066e+001  -1.0129755e+001  
-2.9752258e+001  +3.9566207e+000  +4.5194832e+001  -1.0192311e+001  
-2.9676178e+001  +3.7865398e+000  +4.5082886e+001  -1.0250401e+001  
-2.9694078e+001  +3.7462573e+000  +4.5159012e+001  -1.0094007e+001  
-2.9908897e+001  +3.8850076e+000  +4.5109753e+001  -1.0286147e+001  
-2.9801489e+001  +3.6612170e+000  +4.5069454e+001  -1.0102944e+001  
-2.9962601e+001  +3.7238784e+000  +4.4939594e+001  -1.0156565e+001  
-2.9779112e+001  +3.8402495e+000  +4.4939594e+001  -1.0286147e+001  
-2.9805964e+001  +3.7149267e+000  +4.5060497e+001  -1.0397856e+001  
-2.9859669e+001  +3.4911358e+000  +4.5127666e+001  -1.0236995e+001  
-2.9770161e+001  +3.9431934e+000  +4.5351559e+001  -1.0053793e+001  
-2.9716455e+001  +3.8268223e+000  +4.4953030e+001  -1.0134223e+001  
-2.9680653e+001  +3.8223462e+000  +4.4939594e+001  -1.0232527e+001  
-2.9792538e+001  +3.6209345e+000  +4.5123188e+001  -1.0286147e+001  
-2.9819389e+001  +3.6254103e+000  +4.5020199e+001  -1.0241464e+001  
-2.9711981e+001  +3.7507331e+000  +4.5132141e+001  -1.0102944e+001  
-2.9873095e+001  +3.7417815e+000  +4.5051540e+001  -9.9778309e+000  
-2.9653801e+001  +3.8178704e+000  +4.5324692e+001  -1.0067198e+001  
-2.9993929e+001  +3.6522653e+000  +4.5167965e+001  -1.0044856e+001  
-2.9940224e+001  +3.9387174e+000  +4.5235134e+001  -1.0169970e+001  
-2.9913372e+001  +3.5358942e+000  +4.5078407e+001  -1.0004641e+001  
-2.9689604e+001  +4.0640402e+000  +4.5226177e+001  -1.0120818e+001  
-2.9537441e+001  +3.6030314e+000  +4.5248566e+001  -9.9822989e+000  
-2.9658276e+001  +3.9297662e+000  +4.5176922e+001  -9.9957037e+000  
-2.9617998e+001  +3.9208143e+000  +4.5136620e+001  -1.0094007e+001  
-2.9837292e+001  +3.8089187e+000  +4.4894817e+001  -1.0094007e+001  
-2.9779112e+001  +3.8357739e+000  +4.4953030e+001  -1.0223590e+001  
-2.9877569e+001  +3.7954915e+000  +4.4984375e+001  -1.0317426e+001  
-2.9841766e+001  +3.8850076e+000  +4.5141098e+001  -1.0290615e+001  
-2.9631424e+001  +3.8492012e+000  +4.5194832e+001  -1.0245932e+001  
-2.9765684e+001  +3.8312979e+000  +4.5217220e+001  -9.9644251e+000  
-2.9823864e+001  +3.9521446e+000  +4.5024673e+001  -1.0040387e+001  
-2.9899946e+001  +3.7417815e+000  +4.5105274e+001  -1.0205716e+001  
-2.9958126e+001  +3.7373059e+000  +4.4957508e+001  -9.9331474e+000  
-3.0002880e+001  +3.6835959e+000  +4.4845562e+001  -1.0451476e+001  
-2.9743309e+001  +3.7596848e+000  +4.5091843e+001  -1.0147628e+001  
-2.9761209e+001  +3.8044431e+000  +4.5235134e+001  -1.0026982e+001  
-2.9774635e+001  +3.8089187e+000  +4.5378426e+001  -9.9242105e+000  
-2.9792538e+001  +3.8268223e+000  +4.5051540e+001  -1.0022514e+001  
-2.9958126e+001  +3.9431934e+000  +4.5029152e+001  -1.0062729e+001  
-2.9631424e+001  +3.8447256e+000  +4.5096321e+001  -1.0116349e+001  
-2.9756735e+001  +3.7283542e+000  +4.5082886e+001  -9.9688940e+000  
-3.0007355e+001  +3.9252901e+000  +4.5114231e+001  -9.7678185e+000  
-2.9895472e+001  +3.7328300e+000  +4.5073933e+001  -1.0040387e+001  
-2.9850718e+001  +3.7552090e+000  +4.5047066e+001  -1.0000173e+001  
-2.9685129e+001  +3.9924276e+000  +4.5047066e+001  -9.9465523e+000  
-2.9886520e+001  +3.9924276e+000  +4.5244087e+001  -9.9644251e+000  
-2.9873095e+001  +3.7596848e+000  +4.5078407e+001  -1.0129755e+001  
-2.9882044e+001  +3.7686365e+000  +4.5141098e+001  -1.0156565e+001  
-2.9734358e+001  +3.8178704e+000  +4.5109753e+001  -1.0116349e+001  
-2.9890995e+001  +3.8894837e+000  +4.5123188e+001  -1.0379982e+001  
-2.9823864e+001  +3.8894837e+000  +4.5244087e+001  -1.0053793e+001  
-2.9823864e+001  +3.7552090e+000  +4.5163486e+001  -1.0214653e+001  
-2.9698555e+001  +3.6254103e+000  +4.5051540e+001  -1.0192311e+001  
-2.9926798e+001  +3.7328300e+000  +4.5096321e+001  -1.0089540e+001  
-2.9855192e+001  +3.7462573e+000  +4.5002285e+001  -1.0187843e+001  
-2.9801489e+001  +4.0550885e+000  +4.5217220e+001  -1.0040387e+001  
-2.9832815e+001  +3.8984349e+000  +4.5096321e+001  -1.0067198e+001  
-2.9631424e+001  +3.8984349e+000  +4.5132141e+001  -1.0080603e+001  
-2.9792538e+001  +3.9208143e+000  +4.5069454e+001  -1.0089540e+001  
-2.9738832e+001  +3.9387174e+000  +4.5064976e+001  -1.0156565e+001  
-2.9819389e+001  +3.8805320e+000  +4.4993328e+001  -1.0161033e+001  
-2.9958126e+001  +3.8178704e+000  +4.5150055e+001  -9.9957037e+000  
-2.9716455e+001  +3.9297662e+000  +4.5033630e+001  -9.9108057e+000  
-2.9667227e+001  +3.6880717e+000  +4.5118710e+001  -1.0049324e+001  
-2.9631424e+001  +3.8492012e+000  +4.5105274e+001  -9.9644251e+000  
-2.9658276e+001  +3.7999673e+000  +4.5114231e+001  -1.0035919e+001  
-2.9832815e+001  +3.7954915e+000  +4.4961987e+001  -1.0080603e+001  
-2.9953651e+001  +3.9476690e+000  +4.5141098e+001  -1.0013577e+001  
-2.9801489e+001  +3.7507331e+000  +4.5060497e+001  -9.9644251e+000  
-2.9864143e+001  +4.0371852e+000  +4.5015720e+001  -1.0201248e+001  
-2.9729881e+001  +3.8626285e+000  +4.5239613e+001  -9.9018688e+000  
-2.9801489e+001  +3.7328300e+000  +4.4979897e+001  -1.0044856e+001  
-2.9671701e+001  +3.7507331e+000  +4.5127666e+001  -1.0076135e+001  
-2.9586670e+001  +3.8178704e+000  +4.5123188e+001  -1.0058261e+001  
-2.9877569e+001  +3.8715804e+000  +4.4975418e+001  -1.0152097e+001  
-2.9792538e+001  +3.8536768e+000  +4.5185879e+001  -9.9778309e+000  
-2.9814915e+001  +3.8850076e+000  +4.4930641e+001  -1.0098476e+001  
-2.9640375e+001  +3.9521446e+000  +4.5100800e+001  -9.9331474e+000  
-2.9519539e+001  +3.9029109e+000  +4.5185879e+001  -1.0062729e+001  
-2.9729881e+001  +3.9521446e+000  +4.5118710e+001  -1.0062729e+001  
-2.9837292e+001  +3.8178704e+000  +4.5199310e+001  -1.0254869e+001  
-2.9873095e+001  +3.9252901e+000  +4.5150055e+001  -1.0116349e+001  
-2.9626949e+001  +3.9566207e+000  +4.5373947e+001  -9.9688940e+000  
-2.9823864e+001  +3.7731123e+000  +4.5015720e+001  -1.0210185e+001  
-2.9734358e+001  +3.9073865e+000  +4.5203789e+001  -9.9063368e+000  
-2.9886520e+001  +3.8671045e+000  +4.5221699e+001  -1.0192311e+001  
-2.9734358e+001  +3.8939593e+000  +4.5091843e+001  -1.0085071e+001  
-2.9662752e+001  +3.9521446e+000  +4.5064976e+001  -1.0152097e+001  
-2.9877569e+001  +3.7775881e+000  +4.5038109e+001  -1.0330831e+001  
-2.9738832e+001  +3.9029109e+000  +4.4903774e+001  -1.0344235e+001  
-2.9899946e+001  +3.8089187e+000  +4.5096321e+001  -1.0035919e+001  
-2.9828341e+001  +3.9073865e+000  +4.5172443e+001  -1.0076135e+001  
-2.9756735e+001  +3.7462573e+000  +4.5015720e+001  -1.0125286e+001  
-3.0061060e+001  +3.6970234e+000  +4.5244087e+001  -1.0147628e+001  
-2.9814915e+001  +3.9655724e+000  +4.5100800e+001  -1.0201248e+001  
-2.9756735e+001  +3.7059751e+000  +4.5127666e+001  -1.0107412e+001  
-2.9971552e+001  +3.7820640e+000  +4.5239613e+001  -1.0187843e+001  
-2.9711981e+001  +3.8178704e+000  +4.4997807e+001  -1.0076135e+001  
-2.9841766e+001  +3.8984349e+000  +4.5239613e+001  -9.9733620e+000  
-2.9680653e+001  +3.7283542e+000  +4.5091843e+001  -1.0165502e+001  
-2.9734358e+001  +3.8133945e+000  +4.5091843e+001  -1.0026982e+001  
-2.9931274e+001  +3.8133945e+000  +4.5163486e+001  -1.0044856e+001  
-2.9855192e+001  +4.0864196e+000  +4.5172443e+001  -9.9822989e+000  
-2.9622473e+001  +3.9297662e+000  +4.5073933e+001  -1.0178906e+001  
-2.9859669e+001  +3.8357739e+000  +4.5150055e+001  -1.0250401e+001  
-2.9761209e+001  +4.1759357e+000  +4.5105274e+001  -1.0263805e+001  
-2.9801489e+001  +3.8581529e+000  +4.5056019e+001  -1.0044856e+001  
-2.9841766e+001  +3.7731123e+000  +4.5020199e+001  -1.0245932e+001  
-2.9649326e+001  +3.6164587e+000  +4.4935120e+001  -1.0210185e+001  
-2.9770161e+001  +3.8581529e+000  +4.5190353e+001  -1.0094007e+001  
-2.9456884e+001  +3.9476690e+000  +4.5024673e+001  -1.0058261e+001  
-2.9734358e+001  +3.9745240e+000  +4.5114231e+001  -1.0120818e+001  
-2.9738832e+001  +3.9521446e+000  +4.5172443e+001  -1.0375514e+001  
-2.9689604e+001  +3.7999673e+000  +4.4863472e+001  -1.0299552e+001  
-2.9550867e+001  +3.9163382e+000  +4.5109753e+001  -1.0348703e+001  
-2.9698555e+001  +3.8671045e+000  +4.5105274e+001  -1.0120818e+001  
-2.9577719e+001  +4.1043224e+000  +4.5293346e+001  -1.0094007e+001  
-2.9613522e+001  +4.0148063e+000  +4.5221699e+001  -1.0125286e+001  
-2.9716455e+001  +3.7328300e+000  +4.5109753e+001  -9.9778309e+000  
-2.9738832e+001  +3.7552090e+000  +4.5257523e+001  -9.9286785e+000  
-2.9859669e+001  +3.6701686e+000  +4.5091843e+001  -9.9197416e+000  
-2.9756735e+001  +3.9297662e+000  +4.4935120e+001  -1.0031451e+001  
-2.9577719e+001  +3.8581529e+000  +4.5024673e+001  -9.9644251e+000  
-2.9550867e+001  +3.9476690e+000  +4.5311256e+001  -9.9197416e+000  
-2.9591146e+001  +3.8492012e+000  +4.5064976e+001  -9.8929319e+000  
-2.9676178e+001  +3.8939593e+000  +4.4988853e+001  -1.0000173e+001  
-2.9591146e+001  +3.8492012e+000  +4.5145576e+001  -1.0116349e+001  
-2.9747784e+001  +3.8178704e+000  +4.5118710e+001  -9.9376154e+000  
-2.9743309e+001  +3.7686365e+000  +4.4944073e+001  -1.0134223e+001  
-2.9729881e+001  +3.7104509e+000  +4.4921684e+001  -1.0147628e+001  
-2.9738832e+001  +4.0998468e+000  +4.5038109e+001  -1.0076135e+001  
-2.9680653e+001  +4.0237579e+000  +4.4988853e+001  -9.9063368e+000  
-2.9685129e+001  +3.9924276e+000  +4.5078407e+001  -1.0058261e+001  
-2.9779112e+001  +3.9566207e+000  +4.5078407e+001  -1.0299552e+001  
-2.9801489e+001  +3.7238784e+000  +4.5064976e+001  -1.0098476e+001  
-2.9761209e+001  +3.6880717e+000  +4.4970940e+001  -1.0089540e+001  
-2.9711981e+001  +3.6791201e+000  +4.5047066e+001  -1.0085071e+001  
-2.9626949e+001  +3.8178704e+000  +4.5051540e+001  -1.0076135e+001  
-2.9595621e+001  +3.7328300e+000  +4.5127666e+001  -1.0035919e+001  
-2.9890995e+001  +3.7910156e+000  +4.5163486e+001  -9.9822989e+000  
-2.9662752e+001  +3.9029109e+000  +4.5033630e+001  -1.0125286e+001  
-2.9564293e+001  +3.7373059e+000  +4.5051540e+001  -9.9197416e+000  
-2.9711981e+001  +3.8089187e+000  +4.5006763e+001  -1.0094007e+001  
-2.9828341e+001  +3.9163382e+000  +4.5073933e+001  -9.7722864e+000  
-2.9662752e+001  +3.9655724e+000  +4.5100800e+001  -1.0058261e+001  
-2.9738832e+001  +3.8894837e+000  +4.5078407e+001  -1.0094007e+001  
-2.9617998e+001  +3.8805320e+000  +4.5181400e+001  -9.7410078e+000  
-2.9743309e+001  +3.7820640e+000  +4.4917206e+001  -1.0143160e+001  
-2.9631424e+001  +3.9789999e+000  +4.4899296e+001  -1.0076135e+001  
-2.9644850e+001  +3.6791201e+000  +4.4805260e+001  -1.0281678e+001  
-2.9725407e+001  +3.8626285e+000  +4.4818695e+001  -1.0058261e+001  
-2.9653801e+001  +3.8492012e+000  +4.5118710e+001  -1.0129755e+001  
-2.9716455e+001  +3.6567411e+000  +4.5078407e+001  -1.0018045e+001  
-2.9873095e+001  +3.9521446e+000  +4.4961987e+001  -1.0026982e+001  
-2.9680653e+001  +3.9476690e+000  +4.5064976e+001  -1.0254869e+001  
-2.9626949e+001  +3.7865398e+000  +4.5248566e+001  -1.0169970e+001  
-2.9765684e+001  +3.9073865e+000  +4.4908253e+001  -1.0134223e+001  
-2.9676178e+001  +4.0550885e+000  +4.5033630e+001  -9.9242105e+000  
-2.9600096e+001  +4.0237579e+000  +4.5145576e+001  -1.0049324e+001  
-2.9577719e+001  +4.0416613e+000  +4.5239613e+001  -1.0040387e+001  
-2.9600096e+001  +4.0550885e+000  +4.5248566e+001  -9.9197416e+000  
-2.9506113e+001  +3.8536768e+000  +4.5136620e+001  -1.0192311e+001  
-2.9626949e+001  +3.9252901e+000  +4.5060497e+001  -1.0067198e+001  
